Index,True Label,Mean Estimate,Mode Estimate,Standard Deviation,HPDI Lower,HPDI Upper
3196,"0.19648,0.0,0.0,0.0,0.0,0.0,0.0","0.19226183232917796,0.10972402764053747,0.0,0.0,0.0,0.0,0.0","0.19610640173951166,0.1326720667707477,0.0,0.0,0.0,0.0,0.0","0.017287413097167536,0.04257467708853374,0.026147138537429355,0.018977140436234562,0.02883565381829631,0.02424363449678976,0.013938833250368791","0.1604672659060212,0.023006509336493074,0.00013180705935556555,0.00014814087830798372,0.0013709173313302741,0.000486420336700829,0.0020098213261480254","0.22676021887081768,0.18204223876249953,0.08973167694806193,0.06504743864611162,0.09645443527074092,0.0830219442901182,0.047777777013864244"
2862,"0.0,0.38780000000000003,0.0,0.0,0.0,0.0,0.0","0.0,0.3681734188441679,0.0,0.0,0.05178167239527939,0.0,0.0","0.0,0.36943882633886116,0.0,0.0,0.0,0.0,0.0","0.0319140233165478,0.01763982973055315,0.02381910114335241,0.019329889778786767,0.037515112636295485,0.026182448191423468,0.02181380629979907","5.0749047221013705e-05,0.33518463799618947,6.698713928896552e-05,4.026732788764759e-06,2.7156303492866014e-06,0.0007246066301081494,2.9132733855600574e-05","0.10667699017232504,0.4028242448177071,0.08026950882830902,0.06067990333214382,0.12486486400703074,0.08947921738819054,0.0705575687337453"
2477,"0.0,0.18314999999999998,0.0,0.0,0.0,0.0,0.0","0.0,0.18622330768203565,0.0,0.0,0.0,0.0,0.0","0.05701553512437592,0.1899737521873709,0.0,0.0,0.0,0.0,0.0","0.02187099566299548,0.024682701651775447,0.023666846364749704,0.025186519566948194,0.03175758455105452,0.01586292110080471,0.01384047213589133","0.0006382967394972977,0.13424255915303704,0.00010618749661025714,0.000218357563139069,0.001205086623241919,0.000713640771241453,5.724615172799828e-05","0.07989470887501435,0.22902066152572667,0.07974232989194754,0.08546112602759416,0.11045852020253137,0.04983462563984059,0.04661677854638312"
122,"0.0,0.47323000000000004,0.0,0.0,0.0,0.0,0.0","0.0,0.45651158045807294,0.0,0.0,0.05740943019624891,0.0,0.0","0.0,0.46597201427699164,0.0,0.0,0.0,0.0,0.0","0.020382089674671366,0.019682135598766495,0.026635945596686396,0.024103341819265423,0.042115048741314706,0.023677660156588336,0.02228692043387457","0.0002070045617112371,0.41815679735510286,5.5512426363975985e-05,3.921083257329634e-05,0.0006552277860426652,0.00027502805457116516,0.0001908889935055691","0.06959516534167394,0.4917094132025018,0.08899954862335897,0.07699207512265338,0.143183304918673,0.07985567594166793,0.0701712366150426"
2824,"0.0,0.0,0.0,0.0,0.0,0.13085999999999998,0.0","0.0,0.07795005416229883,0.0761497651198371,0.21334592407740838,0.13891293559273157,0.2745774227278297,0.05848041769300068","0.0,0.08399453385027,0.0,0.3078037054726475,0.0,0.3109091449000834,0.0","0.022750637504096664,0.05171393066717581,0.06366155562211083,0.11290764904027407,0.10231820189736543,0.09377745545569317,0.05188923319779406","0.0008985492568341939,0.00011084768211772826,0.0005549565618335144,0.014078694547576305,0.00079399683637044,0.08830799531179837,0.0008307729831467771","0.08112796991426449,0.1658924360270663,0.21428483608384705,0.38066179094156494,0.33563157203342253,0.4360414642395175,0.17506622076025533"
427,"0.0,0.066,0.0,0.0,0.0,0.0,0.0","0.0,0.12417318459172086,0.05507452541893951,0.0,0.0,0.0,0.0","0.0,0.11782721279573899,0.0,0.0,0.0,0.0,0.0","0.015366588688222018,0.023936147966840092,0.030951151961526063,0.029123318549174382,0.0305692275663079,0.019071184800898908,0.014202884947843329","0.00016165349123765712,0.07846554613928089,0.0006919360521542022,0.001938155941428803,0.0008175838510297682,0.0012332263798691147,0.0010915249472098574","0.04835144609531252,0.16798085629823495,0.11067722836286716,0.09864326124435446,0.09454524034141425,0.06457144500252744,0.047311571116018386"
3106,"0.0,0.0,0.48740000000000006,0.0,0.0,0.0,0.0","0.0,0.0,0.4380247536157734,0.06379860305444858,0.0,0.0,0.0","0.0,0.0,0.4250193495701039,0.06285616063232745,0.0,0.0,0.0","0.022921224778978316,0.019596469259118683,0.02833388356658831,0.0387915385904897,0.03172838403873787,0.01976714967849289,0.025034825605406517","0.0005206486426702145,0.0011617794348776267,0.3867550970922562,3.622994749607411e-05,0.00014557802781831123,0.0008677067130761995,8.74440763832506e-05","0.08075392320122012,0.06757552205929146,0.49329515984991185,0.1325330481965949,0.10618064053979688,0.06845599028000246,0.08434325495425456"
1225,"0.0,0.0,0.0,0.0,0.34213000000000005,0.0,0.0","0.0,0.0,0.05553911097561589,0.07340483097698994,0.4687402654468744,0.07803944221562309,0.05324718790235919","0.0,0.0,0.0,0.0,0.4901727926890629,0.0,0.0","0.021563688046281955,0.03255687624886802,0.04278007186967538,0.055859242224002605,0.04379044774372031,0.05690011573057808,0.040275763884514995","4.50996216387895e-05,5.5565550532972746e-05,0.001164610275739157,0.00010877714422128752,0.3918245747429599,0.0012576725699331272,9.372737389037911e-05","0.07554445431071875,0.10966793222129995,0.14136624612419543,0.1844841124809186,0.5492352503950167,0.1845720242989856,0.13500272259945253"
2482,"0.0,0.0,0.41785000000000005,0.0,0.0,0.0,0.0","0.065428476477425,0.051325690536761615,0.3625397547621885,0.07433164691034785,0.0,0.0,0.0","0.06992271744092,0.0,0.36602170567744935,0.0,0.0,0.0,0.0","0.03790084459009198,0.03153473587683465,0.042512523456201705,0.044656591465479484,0.02945844312969548,0.03003273484702954,0.025932529493282737","0.0003375161745414731,0.00033253914606056823,0.2709177355605869,0.00028250964455429434,0.0006062461511303767,7.097679870913013e-05,0.00024145209558467016","0.13391744120717103,0.11126441867947172,0.43279539845374754,0.16035915626026565,0.10176098514484413,0.09938387470747956,0.08862489916216419"
1176,"0.0,0.0,0.0,0.35387,0.0,0.0,0.0","0.0,0.054757942719480784,0.07603948479922297,0.3207808021172521,0.06487199538126753,0.0,0.0","0.0,0.0,0.059904591669687354,0.30611612409638944,0.0,0.0,0.0","0.02347706805519752,0.03524324914618162,0.044362519246806675,0.024558065121184594,0.041762439986927496,0.03756230822586373,0.021692861421705796","0.00012932607445905492,0.0017069546999565765,0.0015389833578008756,0.27417648170935094,0.0003286623206681839,0.0001272110971287021,0.003302175148100309","0.07945050366058663,0.12200015205861689,0.15804155288763638,0.368413373350288,0.13731494791775367,0.11899004625012614,0.08298850572350618"
78,"0.0,0.0,0.0,0.0,0.0,0.0,0.11029","0.0,0.05208276777897755,0.10359810548556311,0.2991155239867792,0.0,0.13714077240874842,0.4393281118895815","0.0,0.0,0.0,0.3931109382398751,0.0,0.12870080966030306,0.43577395162422883","0.020875833820618615,0.03739898638923372,0.07900413622316481,0.12061055454750325,0.03641088084959635,0.0708342344063266,0.059751186798642865","5.939402422064571e-05,0.0004689447874493598,0.00033277734806906785,0.018315005977715838,0.0002331306622472217,0.0007113165482433498,0.3359478671791205","0.06495435611208314,0.1267758767062019,0.25106632529830514,0.47600346044344166,0.11980616285358814,0.25877288327664105,0.5484666545320502"
3053,"0.0,0.38573,0.0,0.0,0.0,0.0,0.0","0.0,0.29654752762237785,0.15385496842831847,0.06518460039564691,0.0,0.0,0.0","0.0,0.2991672729659567,0.15134347731413025,0.05839588187748542,0.0,0.0,0.0","0.014427097409586838,0.010988054672776857,0.03281970484421482,0.021247790659427824,0.019139913907795833,0.014161825697047803,0.013602660626456162","0.000536543847889609,0.27409673107080246,0.10211783297131487,0.016051592330102178,2.9410184551820116e-05,0.0031543137726119815,0.0042080676966563925","0.04737066610619502,0.3179566641932763,0.22577166610959978,0.10314053400718566,0.0632040967064671,0.04998173970941,0.049883089306393985"
2269,"0.0,0.0,0.0,0.0,0.0,0.39642999999999995,0.0","0.0,0.0,0.06187468738950208,0.13741846138288444,0.10365440978696888,0.40333657620307856,0.09379279283695306","0.0,0.0,0.0,0.0,0.0,0.41998384652570253,0.0","0.01795647712396574,0.03171323278949238,0.04882668292656348,0.09675054472893062,0.07015788434477262,0.06259103607641586,0.06646751955703202","0.0003652284770882888,0.00026302829105665654,0.00022811340138387875,0.00037425407862656237,0.0004985563094016684,0.2753751953124399,0.0018100263182070726","0.05512850485392967,0.1052721533145395,0.16289470988594096,0.31041562117396004,0.23744439157294497,0.5066022330019153,0.22981035504232203"
999,"0.0,0.0,0.0,0.0,0.0,0.17958000000000002,0.0","0.0,0.08008376921249562,0.06358987072222493,0.14598055634901994,0.11828330957540487,0.26889596949345423,0.0629366861044976","0.0,0.0,0.0,0.0,0.0,0.19541175219672238,0.0","0.021942465168465944,0.051253511385094555,0.058598832500073576,0.11231920194905451,0.09722728710260753,0.0875814349247663,0.050409211559230706","0.0003608875296050808,0.0011652263996844835,0.0003098370823666803,0.003559314343620433,0.0029180565320059415,0.12891716213361934,0.0009644026802297297","0.07816830942777074,0.16893504224290223,0.1912407137904362,0.3569991503537772,0.3251453563555725,0.44566008923916883,0.16254501594946802"
1891,"0.0,0.0,0.0,0.0,0.0,0.24252,0.0","0.0,0.0,0.0,0.0,0.0,0.2494351722914578,0.0","0.0,0.0,0.0,0.0,0.0,0.24753429132552002,0.0","0.014274950519921427,0.014406554351816142,0.018312410832571114,0.033513227012925154,0.029707113154225945,0.03250630608691928,0.024065921664856642","0.00171126757685312,0.002457746190792786,0.0007049546094144136,4.399679355853909e-05,0.0005121137759710026,0.18083642137438216,8.785782165840284e-05","0.04880716542429456,0.04884208279874987,0.06485755779353587,0.08885460106912951,0.0988871604795598,0.3015153293289404,0.08626293685689852"
128,"0.43182,0.0,0.0,0.0,0.0,0.0,0.0","0.403188558157984,0.052712558740572124,0.0,0.0,0.0,0.0,0.0","0.4095507881807881,0.0,0.0,0.0,0.0,0.0,0.0","0.015319705206717554,0.03873625808073066,0.0161870627507145,0.019934552099750338,0.022227331809059465,0.014423861853732243,0.02122843478483497","0.3718817536990106,0.00016300808544174238,0.00023930614512947422,0.0003007934702853844,0.00011552259255711802,3.0084187368363285e-05,6.0177353614363604e-05","0.4321810986933333,0.12781061655100084,0.050153577910776036,0.06416852736437127,0.07726332275009462,0.04720404465119583,0.06743401449199651"
1635,"0.0,0.0,0.37451999999999996,0.0,0.0,0.0,0.0","0.05098370643171856,0.0,0.34538854180931605,0.0,0.0,0.0,0.0","0.0,0.0,0.3576488208560082,0.0,0.0,0.0,0.0","0.031806612724547205,0.027988157855482792,0.029014370039442263,0.03382992323429429,0.028121604338529928,0.029006048399457668,0.019558956391421342","0.0008194280794888636,0.0007357950916857393,0.2824260939450349,0.00029485571984691196,0.0008409848836140645,5.652308907980405e-06,6.789917624269902e-05","0.10775872604086327,0.09720588511159808,0.39736533281426306,0.11444186473447321,0.09463755074178903,0.09635849994800323,0.06463149168623707"
104,"0.0,0.0,0.08736,0.0,0.0,0.0,0.0","0.0,0.06317211665118318,0.07081122687497442,0.2186551816385363,0.13604265421290807,0.11703519312865994,0.0","0.0,0.06290825323584347,0.0,0.14148036588494384,0.0,0.08074815933816332,0.0","0.01761327985097667,0.03496205002924697,0.04903223394875377,0.10187572694741923,0.11530786370007992,0.0753210329379424,0.01962118240958478","0.002396463982774058,0.0025019784518252853,0.0032679462741785708,0.06000131893144884,0.0032801509379902826,0.005256017349366101,0.00047015417495729694","0.06562290066540488,0.12647300261871197,0.1732928633228396,0.3975936446686925,0.32850174544197164,0.269322067022755,0.06261401452624356"
3315,"0.0,0.0,0.0,0.08062000000000002,0.0,0.0,0.0","0.0,0.0,0.0,0.0567959671768746,0.308378572938664,0.09934665575343267,0.11531532273578819","0.0,0.0,0.0,0.0,0.3002364354532685,0.07706340280410906,0.0","0.0158292300762783,0.027046975133189162,0.03320306758018815,0.042132004442153176,0.06834780112858603,0.06139629923702944,0.1647303364590491","0.0005963345756201095,7.297086359532676e-05,4.096116412694625e-05,0.00040735012676619884,0.1699302680142058,0.0007430113662090827,1.473222108055354e-05","0.04931961897872888,0.09096393963093544,0.10975122023651536,0.13763029422902529,0.43382420648263625,0.21013040244988185,0.5236815660049254"
1687,"0.0,0.0,0.0,0.0,0.5461,0.0,0.0","0.0,0.0,0.0,0.0,0.5387579775872845,0.1380432560614807,0.0","0.0,0.0,0.0,0.0,0.5478955287399552,0.1034786674320344,0.0","0.0210946372475521,0.020785805028600262,0.029078416391598864,0.03844865500570214,0.010055340731063808,0.08065596879188727,0.014542051075486779","0.00013109007206022687,1.5618469769201514e-05,0.00011454406528946479,0.0001075997236959569,0.5184845402868297,0.003654820561703794,0.0005879673783256065","0.07070388886418495,0.06879925925609727,0.09737225136215356,0.13012261356163776,0.5499641717345825,0.28326968289012444,0.048006911436325884"
709,"0.0,0.0,0.0,0.0,0.13895000000000002,0.0,0.0","0.0,0.0,0.0531035624985214,0.1950313089266089,0.3001841325271043,0.07337761048691749,0.0","0.0,0.0,0.0,0.2452619410533476,0.35552729304812325,0.0,0.0","0.014899551074251815,0.02233134700416944,0.0377713069859779,0.08941877626866813,0.0785278652835543,0.05294721033975111,0.019095299686678044","0.0018480640692844507,0.0006801118588178833,0.0003222301117779491,0.024575078699855372,0.1403463636629083,0.0008453508732379717,0.00029872971812756747","0.04905864258480031,0.07927366516734971,0.1265910688834139,0.32600500554871276,0.41063576118915207,0.17815384252087182,0.06455167690450551"
3479,"0.0,0.0,0.0,0.45598000000000005,0.0,0.0,0.0","0.1976300881556068,0.06552974024196306,0.29224176300682536,0.4792319479125441,0.0,0.06898863255346793,0.14269004759557904","0.0,0.0,0.5445117536152976,0.5390912200442926,0.0,0.0,0.0","0.16875348930170436,0.04773068711544188,0.2444666281698118,0.0471875389404604,0.020437691216277337,0.04868333088984264,0.1182375639035905","0.00022479908367200232,8.22546516231127e-06,0.017383835889006816,0.40522251812282756,1.1169791176492465e-05,4.745750910450766e-05,0.0008117392844310251","0.3879468643047677,0.1519211993928746,0.5499767953868374,0.5492688777656801,0.06827917939061597,0.15897455917793343,0.3026069125415799"
396,"0.0,0.0,0.0,0.0,0.0,0.0,0.20117000000000002","0.0,0.0,0.06286573835549286,0.12597895816319568,0.053088210477480344,0.2878782718605383,0.3773647538586699","0.0,0.0,0.0,0.0,0.0,0.33486678154059296,0.36327647260595436","0.016270877479219296,0.036928254863825345,0.046072073700837414,0.08054376790468339,0.04173156968679997,0.0881440905968765,0.0776883044402929","0.0009964037239008783,0.00012129149882105804,0.00013545890410953185,0.0008006395290845894,5.2821700603212754e-05,0.09218620676005607,0.2523009463648857","0.049988224241435515,0.12539957237957236,0.15141777937049067,0.2652707331024761,0.14010645294291263,0.4185039998452231,0.5397871177962933"
1277,"0.0,0.0,0.0,0.0,0.30222000000000004,0.0,0.0","0.0,0.0,0.05177132281430603,0.10738064858397686,0.4281712761927131,0.08420441855041148,0.0","0.0,0.0,0.0,0.0,0.4303155512835518,0.0,0.0","0.018283438496667918,0.02932823277021644,0.04200857843001673,0.07154490395069245,0.04921668966765194,0.062892183911706,0.03582422342241871","1.7845327772805167e-05,0.0002342410537367781,0.00026309872282686734,5.719895067951913e-05,0.3378298483326126,0.0007652754030820012,2.5015402391236434e-05","0.05744306423178364,0.10052149481601043,0.13774463679149454,0.2337250453198328,0.5235491402925512,0.2076029855597724,0.11139175864286253"
559,"0.0,0.0,0.42967999999999995,0.0,0.0,0.0,0.0","0.0,0.0,0.38221787902581966,0.08151668409398578,0.0,0.0,0.0","0.0,0.0,0.39271377642546756,0.06077009758896179,0.0,0.0,0.0","0.030203542785894332,0.02314435909441062,0.033115222243309934,0.043463669759653344,0.029336793878512114,0.025043725401751534,0.019690255673607663","7.71513209788008e-06,3.908493835298819e-05,0.30962361363581636,0.0037697316605097312,0.00016481362869179064,0.0005928113012045889,0.00019544103952570633","0.09790860467775075,0.077855367501974,0.4380420418364508,0.16221062439025694,0.09577257468399612,0.08733739582277551,0.06661537874289863"
1336,"0.0,0.0,0.0,0.0,0.0,0.0,0.3718","0.0,0.13977383182363087,0.08922510961024999,0.08407275821630637,0.0,0.0637713655894019,0.36763757944306635","0.0,0.0,0.0,0.0,0.0,0.0,0.5160971389043321","0.04163437082171967,0.10589346050958698,0.08046627000962528,0.06595748695041395,0.04643423272163809,0.05130369148502342,0.11718470471689572","8.14662579861698e-05,0.002051838736122856,0.0011677000432771562,0.00040190729615764925,0.00018840538328802743,0.0007367890357652715,0.17193439169028513","0.13129603890704625,0.3098506548292831,0.261706147197698,0.21431982437719344,0.15115686885557045,0.17233875789946634,0.5492144514335751"
1847,"0.0,0.0,0.0,0.0,0.0,0.50487,0.0","0.0,0.0,0.0,0.0,0.1070674902137092,0.3886035304568005,0.05798477931872162","0.0,0.0,0.0,0.0,0.1123918662630682,0.5444867122042891,0.0","0.03576965431669321,0.020525695479095992,0.02941379455085624,0.03762515546107359,0.04920964357423099,0.20713562462140114,0.04498978819934045","0.000715941609738344,5.4487353673447633e-05,0.0006262368573091881,6.080182143449136e-05,0.004362455624493906,0.03997817542659538,3.4807944003548814e-05","0.12292251184388768,0.06798292166810455,0.10069689249090516,0.12699498049737265,0.1915574972332183,0.5499853638779718,0.14293438674295056"
2191,"0.0,0.0,0.39287000000000005,0.0,0.0,0.0,0.0","0.0,0.0,0.3119428244544628,0.10368946581655096,0.05635828169666121,0.0,0.0","0.0,0.0,0.3233257460817894,0.10387276309830726,0.05304877727559597,0.0,0.0","0.023170207238132973,0.02458987383079598,0.027868263429125146,0.038069629423912614,0.0340038955754342,0.019556816344868538,0.016300497414601385","0.0003940795431086021,0.0009901505199941408,0.24900808575328082,0.04160263846568736,0.0008487499251627029,4.129407308319222e-05,0.0007478298681037848","0.07755833935521855,0.08327135690379354,0.35956740199623427,0.1873010237536643,0.11541302371752256,0.06263508818925664,0.05531135459228726"
1526,"0.0,0.0,0.0,0.0,0.0,0.0,0.37472000000000005","0.0,0.0,0.0,0.07611799815245228,0.0,0.14095452023527102,0.5017027499376443","0.0,0.0,0.0,0.0,0.0,0.17046512984132595,0.5381000633314118","0.015918666481220145,0.0175103186007125,0.04252314813666233,0.06712156920175502,0.03185148329624904,0.0661345671618054,0.04090735434094952","0.0014680308531776058,0.0003730729985595888,4.9768087932418605e-05,8.325267768959979e-05,1.6884993861851808e-05,0.016931589684245588,0.42259798256816816","0.04949394131763577,0.053085593683242394,0.1310010326189555,0.20630721725308787,0.10572224877601451,0.25714586026959824,0.5497065818460313"
2319,"0.0,0.0,0.0,0.0,0.0,0.38353000000000004,0.0","0.0,0.0,0.06051668664303169,0.10290342461813,0.09676403222493837,0.4232989257117829,0.09328115004790215","0.0,0.0,0.0,0.0,0.0,0.45963550198292347,0.0","0.01972402117341062,0.032521462131043725,0.051591637456372484,0.08423763302101087,0.06834150994711136,0.06563438945890061,0.06887696965172402","0.0001277143746472096,0.00012350065037320483,0.00012959628630670008,0.0009599119164703678,0.0016290226540929282,0.2981640760110087,3.1584220335470864e-05","0.061329348999702854,0.10831745400322715,0.1628617289029436,0.27745952264843066,0.22999863149978292,0.5378703982531113,0.22588916288630945"
2884,"0.0,0.37915,0.0,0.0,0.0,0.0,0.0","0.0,0.3561876101387709,0.0,0.0,0.0,0.0,0.0","0.0,0.3474608761011402,0.0,0.0,0.0,0.0,0.0","0.030191177578164807,0.018507958280237418,0.024882339750076633,0.019835879709888433,0.03384616926839081,0.02676446166723108,0.02127243377676085","5.305267269029267e-05,0.3207659320809653,0.00018707915424058107,0.00013166628477643592,9.002100409495443e-05,1.7122076649021402e-05,2.9688435145720137e-05","0.10324217085648231,0.39306440909892226,0.08506111524786879,0.06465958058693169,0.11450145309285649,0.08807808624264088,0.07074345889580545"
3253,"0.0,0.0,0.0,0.0,0.0,0.24992999999999999,0.0","0.0,0.0,0.0,0.12016073411300547,0.0721937526759493,0.29517798626568686,0.055430151843851284","0.0,0.0,0.0,0.0,0.0,0.2490681264391975,0.0","0.014380402925998799,0.019775392389459176,0.04172262164330396,0.11062028918528032,0.049545039473020885,0.08740073051058211,0.0377340975242523","0.0016836288101730102,6.990022311254533e-05,0.0008333330221986279,0.005439735780498287,0.0008163987594975934,0.16699666557022436,0.0008211492213079995","0.04908706592637857,0.06137782987673335,0.13656627148189435,0.33570420873928347,0.1675974708091653,0.4634737487423676,0.1295533794671472"
